adm_cd,행정동명,세대당공원면적,세대당공원면적_log,park_area_total,green_ratio,household_cnt,area_km2,area_m2
1153055000,구로제4동,0.82,0.598836501088704,8313.16,,10138.0,,
1153056000,구로제5동,0.39,0.3293037471426004,6117.54,,15686.0,,
1153059500,가리봉동,1.535,0.9301936370431464,9288.285,2.32207125,6051.0,0.4,400000.0
1153072000,고척제1동,0.04,0.0392207131532812,467.64,,11691.0,,
1153073000,고척제2동,23.1,3.1822118404966093,263501.7,,11407.0,,
1153074000,개봉제1동,0.24,0.2151113796169455,3663.8399999999997,,15266.0,,
1153075000,개봉제2동,0.14,0.131028262406404,1707.5800000000002,,12197.0,,
1153076000,개봉제3동,46.83,3.8676530576922055,403627.76999999996,,8619.0,,
1153077000,오류제1동,97.61,4.591172676344238,1266294.53,,12973.0,,
1153078000,오류제2동,12.52,2.604170070614818,192983.28,,15414.0,,
1153079000,수궁동,0.87,0.6259384308664953,8704.35,0.3260056179775281,10005.0,2.67,2670000.0
1154551000,가산동,0.27,0.2390169004704999,5023.89,0.19936071428571428,18607.0,2.52,2520000.0
1154561000,독산제1동,2.18,1.1568811967920856,57161.780000000006,,26221.0,,
1154562000,독산제2동,0.65,0.5007752879124893,6077.5,,9350.0,,
1154563000,독산제3동,2.59,1.2781522025001877,32810.119999999995,,12668.0,,
1154564000,독산제4동,4.68,1.7369512327330598,34791.119999999995,,7434.0,,
1154567000,시흥제1동,0.5,0.4054651081081644,8196.5,,16393.0,,
1154568000,시흥제2동,1.535,0.9301936370431464,12482.619999999999,,8132.0,,
1154569000,시흥제3동,2.17,1.1537315878891892,10118.71,,4663.0,,
1154570000,시흥제4동,1.46,0.9001613499442714,12909.32,,8842.0,,
1154571000,시흥제5동,1.29,0.8285518175661483,11620.32,,9008.0,,
1156051500,영등포본동,6.55,2.021547563260933,67831.8,6.650176470588236,10356.0,1.02,1020000.0
1156053500,영등포동,0.86,0.6205764877251099,19272.6,1.5295714285714284,22410.0,1.26,1260000.0
1156054000,여의동,18.89,2.9902170928658807,267595.74,3.1856635714285715,14166.0,8.4,8400000.0
1156055000,당산제1동,1.05,0.7178397931503169,12497.1,,11902.0,,
1156056000,당산제2동,0.6,0.4700036292457356,11347.8,,18913.0,,
1156058500,도림동,0.53,0.4252677354043441,5233.75,0.588061797752809,9875.0,0.89,890000.0
1156060500,문래동,2.35,1.208960345836975,30531.2,2.049073825503356,12992.0,1.49,1490000.0
1156061000,양평제1동,0.16,0.1484200051182733,1611.04,,10069.0,,
1156062000,양평제2동,12.53,2.604909442182697,142328.27,,11359.0,,
1156063000,신길제1동,5.7,1.9021075263969205,66764.1,,11713.0,,
1156065000,신길제3동,0.22,0.1988508587451652,1696.86,,7713.0,,
1156066000,신길제4동,1.535,0.9301936370431464,8741.824999999999,,5695.0,,
1156067000,신길제5동,5.11,1.809926773183504,22729.280000000002,,4448.0,,
1156068000,신길제6동,0.1,0.0953101798043248,918.2,,9182.0,,
1156069000,신길제7동,0.16,0.1484200051182733,1263.3600000000001,,7896.0,,
1156070000,대림제1동,1.16,0.7701082216960736,7906.5599999999995,,6816.0,,
1156071000,대림제2동,0.24,0.2151113796169455,1656.96,,6904.0,,
1156072000,대림제3동,1.21,0.7929925155296614,12437.59,,10279.0,,
1159051000,노량진제1동,8.73,2.2752138961979136,156633.66,,17942.0,,
1159052000,노량진제2동,1.535,0.9301936370431464,8569.904999999999,,5583.0,,
1159053000,상도제1동,0.16,0.1484200051182733,3685.28,,23033.0,,
